# Zrodlo danych: PharmaTrack Sell-Out Panel PL (panel aptek)
# Eksport wygenerowany: 2026-04-01 03:14:22
# Okres deklarowany: 2026-03
# Separator pol: | ; kodowanie: UTF-8 ; separator dziesietny: przecinek
# UWAGA: eksport wykonany w dwoch przebiegach - load_id L20260401A oraz L20260401B
# typ_transakcji: SPRZEDAZ | ZWROT | PROMO
load_id|data_sprzedazy|apteka_id|nazwa_apteki|wojewodztwo|kanal|ean|nazwa_produktu|opakowania|wartosc_pln|typ_transakcji
L20260401A|26/03/2026|APT-000229|Apteka Centrum 1132|pomorskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|4|96,28|SPRZEDAZ
L20260401A|2026-03-27|APT-000194|PharmaPlus 1368|mazowieckie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|26,36|SPRZEDAZ
L20260401A|18.03.2026|152|Apteka pod Orlem 1191|slaskie|indyw|5909991234578|VITARIS D3 4000|1|31,05|SPRZEDAZ
L20260401A|31.03.2026|0000358|Apteka Zdrowie 1282|mazowieckie|SIEC|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|23,81|SPRZEDAZ
L20260401A|16.03.2026|APT-000007|PharmaPlus 1251|pomorskie|sieciowa|5909991234585|MAGNOVIT B-6|1|18,20|SPRZEDAZ
L20260401A|2026-03-19|0000297|PharmaPlus 1373|mazowieckie|sieciowa|5909991234585|MAGNOVIT B6|1|19,70|SPRZEDAZ
L20260401A|2026-03-31|APT-000231|Dbam o Zdrowie Plus 1141|pomorskie|Sieć|5909991234561|VITARIS D3 2000|1|24,80|SPRZEDAZ
L20260401A|23.03.2026|290|Apteka Sloneczna 1332|slaskie|INDYW|5909991234608|Allertis 10 mg 30 tabl.|1|14,06 PLN|SPRZEDAZ
L20260401A|2026-03-13|APT-000019|Dbam o Zdrowie Plus 1087|wielkopolskie|SIEC|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|3|100,82|SPRZEDAZ
L20260401A|2026-04-03|200|Apteka Panaceum 1136|malopolskie|niezalezna|5909991234578|VITARIS D3 4000|1|34,22 PLN|SPRZEDAZ
L20260401A|2026-02-27|APT-000233|PharmaPlus 1081|mazowieckie|siec|5909991234585|Magnovit B6 50 tabl.|2|38,61|SPRZEDAZ
L20260401A|2026-03-06|281|Apteka Zdrowie 1372|mazowieckie|sieciowa|5909991234592|Ginkomax 120 mg 60 tabl.|1|0,00|PROMO
L20260401A|02/03/2026|APT-000249|Apteka pod Lipa 1080|slaskie|INDYW|5909991234585|MAGNOVIT B6|1|18,79|SPRZEDAZ
L20260401A|24/03/2026|APT-000045|Apteka pod Lipa 1042|pomorskie|indyw|5909991234561|VITARIS D3 2000|1|24,62|SPRZEDAZ
L20260401A|2026-03-11|APT-000298|Apteka Panaceum 1173|wielkopolskie|Indywidualna|5909991234585|Magnovit B6 50 tabl.|1|18,39|SPRZEDAZ
L20260401A|26.03.2026|0000183|Apteka Zielona 1072|slaskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|1|23,73 PLN|SPRZEDAZ
L20260401A|2026-03-17|APT-000210|Apteka Zdrowie 1147|malopolskie|siec|5909991234592|GINKOMAX 120|1|29,42 PLN|SPRZEDAZ
L20260401A|2026-03-04|0000057|Dbam o Zdrowie Plus 1203|dolnoslaskie|Sieć|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|31,45|SPRZEDAZ
L20260401A|20.03.2026|APT-000350|Apteka Familijna 1169|mazowieckie|siec|5909991234561|VITARIS D3 2000 J.M.|2|49,43|SPRZEDAZ
L20260401A|03.04.2026|353|Apteka Centrum 1324|pomorskie|Indywidualna|5909991234592|GINKOMAX 120|7|207,08|SPRZEDAZ
L20260401A|2026-03-09|83|Apteka Zdrowie 1286|dolnoslaskie|sieciowa|5909991234608|Allertis 10 mg 30 tabl.|1|14,07|SPRZEDAZ
L20260401A|2026-03-19|360|Apteka Ratuszowa 1158|malopolskie|niezalezna|5909991234578|VITARIS D3 4000|1|31,42|SPRZEDAZ
L20260401A|2026-02-26|0000325|Apteka Zielona 1395|dolnoslaskie|INDYWIDUALNA|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|6|184,50 PLN|SPRZEDAZ
L20260401A|10/03/2026|0000152|Apteka pod Orlem 1191|slaskie|Indywidualna|5909991234578|VITARIS D3 4000 J.M.|2|64,61|SPRZEDAZ
L20260401A|2026-03-12|APT-000128|Apteka Zielona 1228|pomorskie|Indywidualna|5909991234578|VITARIS D3 4000|1|33,87|SPRZEDAZ
L20260401A|2026-03-14|APT-000053|Melisa 1048|dolnoslaskie|SIEĆ |5909991234592|Ginkomax 120 mg 60 tabl.|1|31,18|SPRZEDAZ
L20260401A|13.03.2026|APT-000384|Apteka Ratuszowa 1358|malopolskie|indyw|5909991234608|ALLERTIS 10|1|15,05|SPRZEDAZ
L20260401A|2026-03-14|152|Apteka pod Orlem 1191|slaskie|niezalezna|5909991234561|VITARIS D3 2000|5|126,24|SPRZEDAZ
L20260401A|15.03.2026|0000235|Apteka pod Lipa 1116|malopolskie|niezalezna|5909991234561|VITARIS D3 2000 J.M.|1|24,04|SPRZEDAZ
L20260401A|19.03.2026|APT-000276|Apteka Zielona 1247|mazowieckie|niezalezna|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|31,95|SPRZEDAZ
L20260401A|23.03.2026|257|PharmaPlus 1248|dolnoslaskie|SIEC|5909991234585|MAGNOVIT B6|2|39,95|SPRZEDAZ
L20260401A|06.03.2026|APT-000386|Apteka Centrum 1025|wielkopolskie|niezalezna|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|32,03|SPRZEDAZ
L20260401A|2026-03-25|APT-000310|Apteka Familijna 1088|wielkopolskie|siec|5909991234585|MAGNOVIT B-6|1|18,94|SPRZEDAZ
L20260401A|31.03.2026|324|Apteka Panaceum 1044|mazowieckie|indyw|5909991234561|VITARIS D3 2000|1|24,29|SPRZEDAZ
L20260401A|2026-03-20|APT-000079|Apteka Sloneczna 1239|pomorskie|INDYWIDUALNA|5909991234585|Magnovit B6 50 tabl.|1|18,93|SPRZEDAZ
L20260401A|2026-03-05|APT-000353|Apteka Centrum 1324|pomorskie|INDYW|5909991234561|VITARIS D3 2000|6|149,53|SPRZEDAZ
L20260401A|2026-03-18|APT-000037|Apteka Familijna 1107|mazowieckie|SIEC|5909991234608|ALLERTIS 10|1|15,18|SPRZEDAZ
L20260401A|31.03.2026|APT-000363|Apteka Hygieia 1031|dolnoslaskie|Indywidualna|5909991234585|MAGNOVIT B6|2|0,00|PROMO
L20260401A|2026-03-18|390|Apteka Hygieia 1202|wielkopolskie|niezalezna|5909991234578|VITARIS D3 4000|1|33,16|SPRZEDAZ
L20260401A|2026-03-03|0000025|Melisa 1412|malopolskie|SIEĆ |5909991234585|MAGNOVIT B6|2|36,56|SPRZEDAZ
L20260401A|03.03.2026|APT-000260|Apteka Zdrowie 1417|malopolskie|SIEĆ |5909991234592|Ginkomax 120 mg 60 tabl.|5|140,57|SPRZEDAZ
L20260401A|2026-03-06|APT-000057|Dbam o Zdrowie Plus 1203|dolnoslaskie|SIEĆ |5909991234578|VITARIS D3 4000|1|33,59|SPRZEDAZ
L20260401A|11/03/2026|220|PharmaPlus 1377|mazowieckie|SIEC|5909991234585|Magnovit B6 50 tabl.|1|18,08|SPRZEDAZ
L20260401A|16.03.2026|APT-000145|PharmaPlus 1215|malopolskie|Sieć|5909991234585|Magnovit B6 50 tabl.|3|54,37 PLN|SPRZEDAZ
L20260401A|27.03.2026|0000232|Dbam o Zdrowie Plus 1238|dolnoslaskie|sieciowa|5909991234592|GINKOMAX 120|1|30,70|SPRZEDAZ
L20260401A|2026-03-04|0000101|Dbam o Zdrowie Plus 1166|wielkopolskie|sieciowa|5909991234578|VITARIS D3 4000|1|31,77 PLN|SPRZEDAZ
L20260401A|2026-04-01|APT-000153|Apteka Ratuszowa 1127|slaskie|indyw|5909991234608|ALLERTIS 10|1|13,73|SPRZEDAZ
L20260401A|17.03.2026|APT-000293|Apteka Zielona 1302|dolnoslaskie|niezalezna|5909991234561|VITARIS D3 2000|1|24,32|SPRZEDAZ
L20260401A|2026-03-05|APT-000303|Apteka Familijna 1134|malopolskie|SIEC|5909991234578|VITARIS D3 4000|2|63,50|SPRZEDAZ
L20260401A|2026-03-17|0000238|Apteka Nowa 1073|malopolskie|Indywidualna|5909991234561|VITARIS D3 2000|1|24,18|SPRZEDAZ
L20260401A|03/03/2026|APT-000268|Apteka Panaceum 1067|dolnoslaskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|4|99,96|SPRZEDAZ
L20260401A|20.03.2026|269|Apteka Vita 1305|dolnoslaskie|Indywidualna|5909991234585|MAGNOVIT B6|1|19,77|SPRZEDAZ
L20260401A|13.03.2026|APT-000251|Apteka Hygieia 1060|mazowieckie|Indywidualna|5909991234585|Magnovit B6 50 tabl.|1|19,98|SPRZEDAZ
L20260401A|2026-03-05|APT-000381|Apteka Familijna 1221|dolnoslaskie|sieciowa|5909991234585|MAGNOVIT B6|1|19,43|SPRZEDAZ
L20260401A|2026-03-08|APT-000383|Dbam o Zdrowie Plus 1217|pomorskie|SIEC|5909991234592|Ginkomax 120 mg 60 tabl.|1|29,02|SPRZEDAZ
L20260401A|2026-03-28|APT-000269|Apteka Vita 1305|dolnoslaskie|INDYWIDUALNA|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|30,74|SPRZEDAZ
L20260401B|18/03/2026|37|Apteka Familijna 1107|mazowieckie|sieciowa|5909991234608|ALLERTIS 10|1|15,18|SPRZEDAZ
L20260401A|2026-03-27|64|PharmaPlus 1003|mazowieckie|sieciowa|5909991234585|Magnovit B6 50 tabl.|1|0,00|PROMO
L20260401A|2026-03-24|APT-000003|PharmaPlus 1091|slaskie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|1|14,44|SPRZEDAZ
L20260401A|01.04.2026|98|PharmaPlus 1062|malopolskie|SIEĆ |5909991234585|MAGNOVIT B6|1|19,32|SPRZEDAZ
L20260401A|2026-03-25|327|Apteka Panaceum 1179|dolnoslaskie|INDYWIDUALNA|5909991234585|Magnovit B6 50 tabl.|2|40,00|SPRZEDAZ
L20260401A|2026-03-02|APT-000188|Dbam o Zdrowie Plus 1216|mazowieckie|sieciowa|5909991234578|VITARIS D3 4000|1|32,35|SPRZEDAZ
L20260401A|28.03.2026|APT-000260|Apteka Zdrowie 1417|malopolskie|siec|5909991234585|MAGNOVIT B6|3|0,00|PROMO
L20260401A|2026-03-11|33|Apteka Rodzinna 1157|mazowieckie|INDYW|5909991234561|VITARIS D3 2000|2|0,00|PROMO
L20260401A|06.03.2026|378|Dbam o Zdrowie Plus 1408|mazowieckie|Sieć|5909991234608|ALLERTIS 10|1|15,30|SPRZEDAZ
L20260401A|2026-03-31|2|PharmaPlus 1410|pomorskie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|2|30,13|SPRZEDAZ
L20260401A|2026-03-30|0000067|Dbam o Zdrowie Plus 1291|wielkopolskie|SIEĆ |5909991234592|Ginkomax 120 mg 60 tabl.|2|62,62 PLN|SPRZEDAZ
L20260401A|2026-03-07|0000167|Apteka Hygieia 1330|mazowieckie|indyw|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|75|1 860,80|SPRZEDAZ
L20260401A|2026-03-09|157|Melisa 1379|malopolskie|siec|5909991234561|VITARIS D3 2000|3|74,23|SPRZEDAZ
L20260401A|2026-03-11|129|Apteka pod Orlem 1032|dolnoslaskie|INDYWIDUALNA|5909991234585|Magnovit B6 50 tabl.|1|17,83|SPRZEDAZ
L20260401A|09.03.2026|APT-000403|Apteka Zdrowie 1143|wielkopolskie|siec|5909991234561|VITARIS D3 2000|4|101,36 PLN|SPRZEDAZ
L20260401A|2026-03-30|APT-000007|PharmaPlus 1251|pomorskie|Sieć|5909991234561|VITARIS D3 2000 J.M.|2|46,82|SPRZEDAZ
L20260401A|2026-03-25|APT-000408|Dbam o Zdrowie Plus 1366|slaskie|sieciowa|5909991234585|Magnovit B6 50 tabl.|2|38,19|SPRZEDAZ
L20260401A|11.03.2026|APT-000368|Melisa 1150|malopolskie|SIEĆ |5909991234592|GINKOMAX 120|2|60,87|SPRZEDAZ
L20260401A|26.03.2026|APT-000388|Apteka Ratuszowa 1018|pomorskie|niezalezna|5909991234608|Allertis 10 mg 30 tabl.|1|14,26|SPRZEDAZ
L20260401A|2026-03-14|APT-000204|Melisa 1411|pomorskie|SIEC|5909991234585|MAGNOVIT B-6|1|18,91|SPRZEDAZ
L20260401A|17.03.2026|APT-000416|Apteka Familijna 1089|wielkopolskie|sieciowa|5909991234578|VITARIS D3 4000 J.M.|3|0,00|PROMO
L20260401A|24/03/2026|135|Apteka pod Lipa 1172|slaskie|Indywidualna|5909991234561|VITARIS D3 2000|1|25,08 PLN|SPRZEDAZ
L20260401A|2026-03-02|APT-000272|PharmaPlus 1279|malopolskie|Sieć|5909991234592|GINKOMAX 120|1|28,72|SPRZEDAZ
L20260401A|2026-02-28|0000217|Melisa 1298|malopolskie|sieciowa|5909991234592|Ginkomax 120 mg 60 tabl.|1|31,61|SPRZEDAZ
L20260401A|06.03.2026|APT-000059|Apteka Vita 1152|slaskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|4|98,97|SPRZEDAZ
L20260401A|2026-03-14|55|Apteka Zdrowie 1294|dolnoslaskie|siec|5909991234608|Allertis 10 mg 30 tabl.|1|13,77|SPRZEDAZ
L20260401A|05.03.2026|0000064|PharmaPlus 1003|mazowieckie|SIEC|5909991234578|VITARIS D3 4000|3|98,58|SPRZEDAZ
L20260401A|2026-03-31|APT-000049|Apteka Ratuszowa 1403|slaskie|niezalezna|5909991234608|ALLERTIS 10|1|14,75 PLN|SPRZEDAZ
L20260401A|2026-03-04|APT-000108|Apteka Ratuszowa 1047|malopolskie|indyw|5909991234561|VITARIS D3 2000 J.M.|3|76,18|SPRZEDAZ
L20260401A|23.03.2026|APT-000419|Apteka Zielona 1375|pomorskie|Indywidualna|5909991234592|GINKOMAX 120|2|57,48|SPRZEDAZ
L20260401A|27.03.2026|389|PharmaPlus 1204|slaskie|Sieć|5909991234592|GINKOMAX 120|1|28,70|SPRZEDAZ
L20260401A|2026-03-15|115|Melisa 1007|wielkopolskie|sieciowa|5909991234561|VITARIS D3 2000|1|25,01|SPRZEDAZ
L20260401A|2026-03-17|13|PharmaPlus 1371|slaskie|sieciowa|5909991234585|MAGNOVIT B6|1|18,88|SPRZEDAZ
L20260401A|26.03.2026|APT-000103|PharmaPlus 1318|mazowieckie|siec|5909991234561|VITARIS D3 2000|1|26,10 PLN|SPRZEDAZ
L20260401A|2026-03-26|APT-000064|PharmaPlus 1003|mazowieckie|SIEĆ |5909991234561|VITARIS D3 2000|1|24,12 PLN|SPRZEDAZ
L20260401A|10/03/2026|APT-000349|PharmaPlus 1039|pomorskie|SIEC|5909991234585|Magnovit B6 50 tabl.|4|74,70|SPRZEDAZ
L20260401A|02.03.2026|APT-000349|PharmaPlus 1039|pomorskie|SIEC|5909991234585|MAGNOVIT B-6|1|18,54|SPRZEDAZ
L20260401A|2026-03-18|APT-000160|Apteka Ratuszowa 1125|malopolskie|indyw|5909991234585|MAGNOVIT B6|2|0,00|PROMO
L20260401A|2026-03-19|APT-000417|Apteka Zielona 1151|mazowieckie|indyw|5909991234578|VITARIS D3 4000|1|32,49|SPRZEDAZ
L20260401A|2026-03-09|APT-000215|Apteka Familijna 1200|malopolskie|Sieć|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|32,32|SPRZEDAZ
L20260401A|16.03.2026|APT-000391|Apteka Centrum 1387|pomorskie|INDYWIDUALNA|5909991234592|GINKOMAX 120|1|0,00|PROMO
L20260401A|23.03.2026|0000104|Apteka Familijna 1051|wielkopolskie|SIEC|5909991234608|ALLERTIS 10|1|13,92|SPRZEDAZ
L20260401A|25.03.2026|APT-000311|Apteka Zdrowie 1160|mazowieckie|sieciowa|5909991234585|Magnovit B6 50 tabl.|1|19,30 PLN|SPRZEDAZ
L20260401A|2026-03-06|240|Apteka Familijna 1265|malopolskie|siec|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|52,33|SPRZEDAZ
L20260401A|27/03/2026|0000245|PharmaPlus 1020|malopolskie|SIEC|5909991234608|ALLERTIS 10|1|14,83|SPRZEDAZ
L20260401B|2026-03-20|0000403|Apteka Zdrowie 1143|wielkopolskie|siec|5909991234585|MAGNOVIT B-6|1|19,10|SPRZEDAZ
L20260401A|2026-04-01|APT-000249|Apteka pod Lipa 1080|slaskie|niezalezna|5909991234561|VITARIS D3 2000|1|25,42|SPRZEDAZ
L20260401A|2026-03-31|APT-000348|Apteka Hygieia 1353|wielkopolskie|INDYW|5909991234561|VITARIS D3 2000|2|47,18|SPRZEDAZ
L20260401A|05.03.2026|APT-000280|Dbam o Zdrowie Plus 1070|slaskie|sieciowa|5909991234578|VITARIS D3 4000|1|30,70 PLN|SPRZEDAZ
L20260401A|2026-03-08|150|Apteka Centrum 1112|mazowieckie|niezalezna|5909991234561|VITARIS D3 2000|3|77,02|SPRZEDAZ
L20260401A|2026-03-26|APT-000175|Dbam o Zdrowie Plus 1269|mazowieckie|siec|5909991234578|VITARIS D3 4000|1|31,61|SPRZEDAZ
L20260401A|2026-03-12|APT-000366|Dbam o Zdrowie Plus 1299|dolnoslaskie|siec|5909991234608|ALLERTIS 10|1|15,12|SPRZEDAZ
L20260401A|31.03.2026|APT-000257|PharmaPlus 1248|dolnoslaskie|sieciowa|5909991234561|VITARIS D3 2000 J.M.|3|0,00 PLN|PROMO
L20260401A|2026-03-14|APT-000207|Apteka Ratuszowa 1149|mazowieckie|INDYW|5909991234608|ALLERTIS 10|1|14,90|SPRZEDAZ
L20260401A|2026-03-08|APT-000259|Melisa 1019|pomorskie|SIEC|5909991234592|GINKOMAX 120|1|31,10|SPRZEDAZ
L20260401A|14.03.2026|226|Apteka Vita 1030|slaskie|niezalezna|5909991234578|VITARIS D3 4000|2|64,39|SPRZEDAZ
L20260401A|2026-03-17|APT-000180|Apteka Zielona 1021|mazowieckie|Indywidualna|5909991234561|VITARIS D3 2000|2|50,33 PLN|SPRZEDAZ
L20260401A|2026-03-06|283|Apteka Zdrowie 1280|malopolskie|SIEĆ |5909991234585|MAGNOVIT B-6|1|19,70|SPRZEDAZ
L20260401A|11/03/2026|APT-000273|Apteka Zdrowie 1126|dolnoslaskie|SIEĆ |5909991234561|VITARIS D3 2000|2|49,16|SPRZEDAZ
L20260401A|2026-03-03|0000402|Apteka Rodzinna 1101|mazowieckie|niezalezna|5909991234578|VITARIS D3 4000 J.M.|4|129,96|SPRZEDAZ
L20260401A|2026-03-03|APT-000340|PharmaPlus 1086|dolnoslaskie|SIEĆ |5909991234578|VITARIS D3 4000|2|62,58|SPRZEDAZ
L20260401A|2026-03-11|0000410|Apteka Salus 1349|wielkopolskie|indyw|5909991234578|VITARIS D3 4000|1|30,60|SPRZEDAZ
L20260401A|2026-03-24|APT-000305|PharmaPlus 1022|dolnoslaskie|SIEC|5909991234585|Magnovit B6 50 tabl.|1|18,08|SPRZEDAZ
L20260401A|2026-04-02|APT-000338|Apteka pod Lipa 1001|mazowieckie|Indywidualna|5909991234592|GINKOMAX 120|1|28,80|SPRZEDAZ
L20260401A|10.03.2026|130|Apteka Vita 1033|slaskie|INDYWIDUALNA|5909991234585|MAGNOVIT B-6|2|37,74|SPRZEDAZ
L20260401A|2026-03-25|APT-000080|Apteka Familijna 1360|malopolskie|SIEĆ |5909991234585|MAGNOVIT B6|2|37,40|SPRZEDAZ
L20260401A|2026-03-30|0000233|PharmaPlus 1081|mazowieckie|Sieć|5909991234592|GINKOMAX 120|1|29,75|SPRZEDAZ
L20260401A|2026-03-30|APT-000379|Apteka Sloneczna 1416|dolnoslaskie|Indywidualna|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,74|SPRZEDAZ
L20260401A|19.03.2026|0000265|Apteka pod Lipa 1335|slaskie|INDYW|5909991234608|ALLERTIS 10|1|14,03|SPRZEDAZ
L20260401A|2026-03-05|107|Apteka Sloneczna 1164|mazowieckie|INDYW|5909991234561|VITARIS D3 2000|1|25,37|SPRZEDAZ
L20260401A|25/03/2026|APT-000056|PharmaPlus 1121|slaskie|siec|5909991234608|Allertis 10 mg 30 tabl.|2|30,43 PLN|SPRZEDAZ
L20260401A|2026-03-27|APT-000066|Apteka Familijna 1099|malopolskie|SIEC|5909991234585|Magnovit B6 50 tabl.|2|36,22|SPRZEDAZ
L20260401A|2026-03-16|APT-000137|Dbam o Zdrowie Plus 1306|malopolskie|Sieć|5909991234592|GINKOMAX 120|1|30,39|SPRZEDAZ
L20260401B|13.03.2026|0000280|Dbam o Zdrowie Plus 1070|slaskie|Sieć|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|-1|-24,14|ZWROT
L20260401A|2026-03-05|365|Apteka Rodzinna 1346|mazowieckie|INDYW|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|33,71|SPRZEDAZ
L20260401A|2026-03-19|0000178|Melisa 1056|wielkopolskie|SIEC|5909991234608|ALLERTIS 10|1|14,91|SPRZEDAZ
L20260401A|23/03/2026|APT-000369|Apteka Ratuszowa 1308|slaskie|niezalezna|5909991234578|VITARIS D3 4000|2|63,78|SPRZEDAZ
L20260401A|2026-04-02|274|Apteka Vita 1189|dolnoslaskie|INDYWIDUALNA|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,93 PLN|SPRZEDAZ
L20260401A|2026-03-10|0000378|Dbam o Zdrowie Plus 1408|mazowieckie|sieciowa|5909991234561|VITARIS D3 2000|1|24,98|SPRZEDAZ
L20260401A|2026-03-23|284|Melisa 1222|mazowieckie|SIEĆ |5909991234608|Allertis 10 mg 30 tabl.|3|43,56|SPRZEDAZ
L20260401A|05.03.2026|0000110|PharmaPlus 1326|pomorskie|siec|5909991234585|MAGNOVIT B6|-|19,50|SPRZEDAZ
L20260401A|2026-03-15|APT-000291|Apteka Zdrowie 1102|dolnoslaskie|siec|5909991234585|MAGNOVIT B6|4|79,82|SPRZEDAZ
L20260401A|2026-03-01|APT-000403|Apteka Zdrowie 1143|wielkopolskie|SIEC|5909991234585|MAGNOVIT B6|2|36,18|SPRZEDAZ
L20260401A|2026-03-14|0000291|Apteka Zdrowie 1102|dolnoslaskie|siec|5909991234608|ALLERTIS 10|1|14,12|SPRZEDAZ
L20260401A|2026-03-06|APT-000321|Apteka Zdrowie 1218|wielkopolskie|SIEC|5909991234585|MAGNOVIT B6|1|19,66|SPRZEDAZ
L20260401A|28/03/2026|APT-000363|Apteka Hygieia 1031|dolnoslaskie|INDYW|5909991234585|Magnovit B6 50 tabl.|1|20,00|SPRZEDAZ
L20260401A|2026-03-31|66|Apteka Familijna 1099|malopolskie|siec|5909991234561|VITARIS D3 2000|1|24,22 PLN|SPRZEDAZ
L20260401A|2026-03-13|APT-000176|Apteka Zdrowie 1177|mazowieckie|SIEC|5909991234578|VITARIS D3 4000|1|31,68|SPRZEDAZ
L20260401A|2026-03-18|APT-000291|Apteka Zdrowie 1102|dolnoslaskie|sieciowa|5909991234608|ALLERTIS 10MG|1|14,16|SPRZEDAZ
L20260401A|01.04.2026|218|Apteka Vita 1236|mazowieckie|indyw|5909991234561|VITARIS D3 2000 J.M.|1|23,56 PLN|SPRZEDAZ
L20260401A|2026-03-24|APT-000234|Apteka Panaceum 1230|slaskie|INDYW|5909991234585|Magnovit B6 50 tabl.|1|18,69 PLN|SPRZEDAZ
L20260401A|2026-03-10|APT-000415|Apteka Zielona 1016|dolnoslaskie|indyw|5909991234608|ALLERTIS 10|2|30,62|SPRZEDAZ
L20260401A|09.03.2026|254|Dbam o Zdrowie Plus 1153|dolnoslaskie|SIEC|5909991234578|VITARIS D3 4000|1|32,27|SPRZEDAZ
L20260401A|10/03/2026|APT-000139|Melisa 1155|mazowieckie|sieciowa|5909991234585|Magnovit B6 50 tabl.|5|96,21|SPRZEDAZ
L20260401A|2026-03-05|0000150|Apteka Centrum 1112|mazowieckie|INDYWIDUALNA|5909991234561|VITARIS D3 2000 J.M.|1|24,40|SPRZEDAZ
L20260401A|2026-03-21|0000358|Apteka Zdrowie 1282|mazowieckie|SIEC|5909991234561|VITARIS D3 2000|7|183,49 PLN|SPRZEDAZ
L20260401A|2026-03-10|APT-000243|Apteka Familijna 1027|pomorskie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|1|14,51|SPRZEDAZ
L20260401A|2026-03-02|178|Melisa 1056|wielkopolskie|SIEĆ |5909991234578|VITARIS D3 4000 J.M.|4|123,67|SPRZEDAZ
L20260401A|2026-03-18|0000205|Apteka Nowa 1354|dolnoslaskie|Indywidualna|5909991234608|ALLERTIS 10MG|2|27,69 PLN|SPRZEDAZ
L20260401B|06/03/2026|APT-000280|Dbam o Zdrowie Plus 1070|slaskie|siec|5909991234578|VITARIS D3 4000 J.M.|1|31,92|SPRZEDAZ
L20260401A|2026-03-21|APT-000339|Apteka Rodzinna 1270|slaskie|INDYWIDUALNA|5909991234608|Allertis 10 mg 30 tabl.|2|27,69 PLN|SPRZEDAZ
L20260401A|2026-03-20|175|Dbam o Zdrowie Plus 1269|mazowieckie|Sieć|5909991234578|VITARIS D3 4000|1|31,76|SPRZEDAZ
L20260401A|27.02.2026|319|Melisa 1380|mazowieckie|SIEC|5909991234585|Magnovit B6 50 tabl.|1|19,16|SPRZEDAZ
L20260401A|2026-03-23|APT-000339|Apteka Rodzinna 1270|slaskie|INDYW|5909991234578|VITARIS D3 4000|1|32,63|SPRZEDAZ
L20260401A|31.03.2026|APT-000379|Apteka Sloneczna 1416|dolnoslaskie|indyw|5909991234561|VITARIS D3 2000|1|26,16|SPRZEDAZ
L20260401A|13.03.2026|APT-000182|Apteka Sloneczna 1130|pomorskie|Indywidualna|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,29|SPRZEDAZ
L20260401A|2026-03-31|33|Apteka Rodzinna 1157|mazowieckie|INDYW|5909991234592|Ginkomax 120 mg 60 tabl.|1|29,51|SPRZEDAZ
L20260401A|08.03.2026|APT-000303|Apteka Familijna 1134|malopolskie|Sieć|5909991234561|VITARIS D3 2000|2|49,84|SPRZEDAZ
L20260401A|2026-04-01|APT-000166|Apteka Nowa 1181|malopolskie|INDYWIDUALNA|5909991234608|ALLERTIS 10MG|5|73,76|SPRZEDAZ
L20260401A|2026-03-05|287|Apteka Centrum 1180|mazowieckie|Indywidualna|5909991234592|GINKOMAX 120|1|30,85|SPRZEDAZ
L20260401A|2026-03-30|0000154|Dbam o Zdrowie Plus 1144|dolnoslaskie|Sieć|5909991234561|VITARIS D3 2000|1|24,86 PLN|SPRZEDAZ
L20260401A|30.03.2026|280|Dbam o Zdrowie Plus 1070|slaskie|SIEĆ |5909991234561|VITARIS D3 2000|1|25,57|SPRZEDAZ
L20260401A|2026-03-11|APT-000253|Dbam o Zdrowie Plus 1199|mazowieckie|siec|5909991234561|VITARIS D3 2000|-1|-26,30|ZWROT
L20260401A|04.03.2026|224|Apteka Familijna 1037|slaskie|sieciowa|5909991234585|MAGNOVIT B6|1|17,89 PLN|SPRZEDAZ
L20260401A|31.03.2026|0000003|PharmaPlus 1091|slaskie|Sieć|5909991234561|VITARIS D3 2000|1|24,81|SPRZEDAZ
L20260401A|09/03/2026|398|Apteka pod Lipa 1040|slaskie|INDYW|5909991234608|Allertis 10 mg 30 tabl.|1|15,26|SPRZEDAZ
L20260401A|09.03.2026|APT-000341|Dbam o Zdrowie Plus 1069|mazowieckie|siec|5909991234585|Magnovit B6 50 tabl.|2|35,77|SPRZEDAZ
